User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
290,Quả táo,Fruits,562,25.8,65.2,26.1,4.6,15.3,594,299,Bữa tối,426
148,Phô mai,Dairy,53,11.7,59.1,31.4,1,12.3,59,12,Bữa phụ,326
205,Hạt,Snack,356,25,87.3,47.4,2.6,14.8,153,152,Bữa sáng,676
677,Bơ,Dairy,541,48.4,31,9.2,0.2,16.3,732,205,Bữa tối,201
270,Bỏng ngô,Snack,59,2.8,15,14.6,9,26.7,257,135,Bữa trưa,836
61,Nước,Beverages,413,8,30.4,45,8.8,20.9,881,119,Bữa tối,227
607,Mì ống,Grains,287,24.8,47.1,36,6.1,21.3,102,235,Bữa sáng,529
96,Cookie,Snack,429,48.4,27.4,3.6,5.6,27.8,645,103,Bữa phụ,362
985,Chip,Snack,324,16.5,53,12,7.9,19.3,127,196,Bữa sáng,283
938,Bơ,Dairy,329,14,78.9,46.1,2.4,48.7,476,188,Bữa tối,804
114,Nước,Beverages,342,16.7,56.9,21.7,2.2,34,336,98,Bữa trưa,486
153,Nước,Beverages,126,35.1,27.8,13.5,7.6,1.9,117,207,Bữa tối,298
587,Thịt bò bít tết,Meat,173,31.4,64.1,40.9,4.6,21.9,566,62,Bữa trưa,726
337,Chip,Snack,450,41.8,73.4,35.8,2,4.3,788,209,Bữa tối,239
841,Thịt lợn Chop,Meat,232,24.6,33.3,48.2,6.6,0.4,764,121,Bữa phụ,544
868,Sữa lắc,Beverages,314,13.1,87.7,3.5,0.7,4.3,424,63,Bữa tối,926
172,Nước cam,Beverages,375,2.4,96.5,24.3,2.2,40.7,275,112,Bữa tối,234
194,Thịt bò bít tết,Meat,246,22.2,92.9,32.3,4.4,4.7,706,289,Bữa sáng,134
420,Cơm,Grains,397,10.3,61.3,25.3,0.5,6.4,305,103,Bữa sáng,930
396,Trứng,Meat,478,21.7,83.2,13.3,6.7,10.2,596,122,Bữa tối,241
718,Cà phê,Beverages,576,18.3,67.1,29.9,5.4,8.6,1000,89,Bữa trưa,844
79,Chip,Snack,556,42.6,42.9,32.7,4,25.6,962,150,Bữa tối,937
398,Ức gà,Meat,538,13.5,78,7.3,0.5,3.1,177,49,Bữa phụ,522
935,Chuối,Fruits,186,49.3,51.1,2.4,9.4,8,987,243,Bữa tối,853
648,Chuối,Fruits,172,10.5,39.4,26.4,2.8,48.1,624,96,Bữa sáng,213
314,Quinoa,Grains,384,5.3,94.8,10,8,45.7,341,288,Bữa phụ,772
913,Bỏng ngô,Snack,527,45.5,28.7,16,1.4,8.6,682,218,Bữa tối,627
137,Cá hồi,Meat,451,15,55,24.6,4.9,31.3,534,227,Bữa tối,931
993,Yến mạch,Grains,376,37.9,75.2,16.7,1.8,35.6,85,238,Bữa trưa,764
143,Cookie,Snack,561,29.2,52.1,36.7,2.2,6.4,124,116,Bữa sáng,454
375,Cơm,Grains,327,39.2,57.3,22.1,8.1,38.6,144,163,Bữa sáng,147
465,Nước,Beverages,244,29,12.7,36.6,6,7.6,62,91,Bữa sáng,639
533,Chuối,Fruits,178,8.9,90,39.1,5.2,11.1,54,37,Bữa tối,780
76,Sữa lắc,Beverages,77,19.3,43.7,20.8,2.5,46.8,162,230,Bữa phụ,513
942,Cơm,Grains,595,4,58.7,42.3,7.1,38.8,740,93,Bữa trưa,804
325,Thịt bò bít tết,Meat,541,32.2,40.8,6.2,7.8,1.7,374,254,Bữa sáng,727
246,Cà phê,Beverages,564,49.3,93.8,20.5,6.1,13.5,868,181,Bữa sáng,704
747,Cà rốt,Vegetables,441,6.1,21,46.9,5.1,38.6,781,260,Bữa sáng,693
207,Quả cam,Fruits,311,30.2,31.7,17.2,9.3,43.6,668,140,Bữa sáng,742
105,Thịt bò bít tết,Meat,348,30.7,52.3,10.7,4.8,40.3,368,226,Bữa tối,493
968,Hạt,Snack,572,28.1,67.1,36.7,3.5,5.6,657,292,Bữa trưa,241
964,Thịt bò bít tết,Meat,226,45.3,44.2,19,7.8,12.3,270,62,Bữa sáng,831
645,Sôcôla,Snack,574,22.2,81.6,41.9,1.3,45.3,965,95,Bữa sáng,335
464,Cà rốt,Vegetables,207,38.6,7.1,49.8,1.7,9.9,50,53,Bữa tối,183
988,Thịt bò bít tết,Meat,206,41.8,97.3,46.5,9,42.2,640,203,Bữa phụ,624
709,Thịt lợn Chop,Meat,225,49.6,32.1,15.3,6.2,8.6,478,291,Bữa phụ,147
274,Da ua,Dairy,137,20.6,10.3,38.5,10,33.2,640,216,Bữa trưa,411
837,Cá hồi,Meat,420,36.1,89.2,18.8,1.7,31.3,340,24,Bữa trưa,769
772,Sữa lắc,Beverages,379,38.3,68.3,19.1,8.6,10.4,456,98,Bữa phụ,345
596,Nước,Beverages,213,34.3,23.3,37.7,0.9,46.2,404,62,Bữa sáng,171
334,Quả dâu,Fruits,514,26.5,19.3,44.3,3.8,10.4,182,83,Bữa phụ,363
28,Hạt,Snack,325,3.7,58,21.1,8.6,28.4,994,79,Bữa phụ,919
549,Yến mạch,Grains,363,14.2,26.7,23.6,3.1,48.2,270,205,Bữa sáng,126
718,Quả cam,Fruits,473,12.5,69.5,6.5,4.4,23.3,955,96,Bữa trưa,903
814,Mì ống,Grains,430,49.9,71.4,5.2,7.2,19.5,221,210,Bữa trưa,784
232,Cà phê,Beverages,98,35.3,45.7,36.8,3.3,15.8,225,59,Bữa trưa,435
380,Phô mai,Dairy,200,2.9,55.8,12.3,3,45.2,231,59,Bữa phụ,116
2,Bỏng ngô,Snack,92,4.2,65.2,18.7,8.7,44.9,903,81,Bữa phụ,434
330,Rau chân vịt,Vegetables,183,28.6,6.6,18.9,6.8,40.3,481,273,Bữa tối,483
790,Quả táo,Fruits,573,45.9,77,8.9,3.5,12.6,429,159,Bữa sáng,266
137,Cà chua,Vegetables,366,29.1,30.3,3.8,0.4,43.5,777,84,Bữa trưa,506
472,Bánh mỳ,Grains,51,44.2,41.8,44,6.8,23.1,340,189,Bữa tối,560
454,Nước cam,Beverages,295,35.1,79.5,4,2.5,46.2,906,255,Bữa trưa,104
710,Chip,Snack,272,17.5,88.2,26.5,4.3,12.2,851,148,Bữa tối,981
630,Nước,Beverages,347,31.9,40.4,24.8,1.5,34.4,149,47,Bữa sáng,929
38,Cà chua,Vegetables,241,41.6,19,26.6,2.6,3.4,169,104,Bữa sáng,707
832,Sữa,Dairy,486,21.7,36.5,5.5,2.7,36.6,457,250,Bữa tối,652
384,Quinoa,Grains,466,26.9,44.7,30.2,8.6,10.6,992,13,Bữa trưa,780
794,Quả cam,Fruits,370,27.2,75.6,6.8,2.5,37.2,830,182,Bữa sáng,811
724,Sôcôla,Snack,311,48.3,22.2,5.1,4.2,26.3,510,82,Bữa sáng,588
719,Thịt bò bít tết,Meat,415,25.9,28.9,40.5,5.7,1.3,674,204,Bữa phụ,896
596,Cà chua,Vegetables,283,11,88.8,16.3,9.1,12.5,771,285,Bữa trưa,527
841,Bỏng ngô,Snack,563,43.4,76.3,35.3,8.9,28.2,38,221,Bữa tối,334
602,Quả cam,Fruits,503,4.6,66.6,43.9,1.9,39.7,836,203,Bữa phụ,388
646,Chip,Snack,488,28.3,43.1,25.1,2.3,48.2,790,184,Bữa tối,138
13,Sôcôla,Snack,477,35.9,70.4,27.9,6.5,23.5,456,58,Bữa sáng,472
786,Quả dâu,Fruits,397,25.1,52.8,25.1,0.2,46.8,85,127,Bữa tối,967
463,Cá hồi,Meat,539,37.1,89.3,47.9,1.7,43.2,516,195,Bữa sáng,841
322,Quinoa,Grains,119,3.6,99.2,37.4,2.1,19.5,231,191,Bữa phụ,831
178,Sữa lắc,Beverages,73,14.2,29.9,12.8,7.8,17.6,54,4,Bữa trưa,119
571,Rau chân vịt,Vegetables,339,28.5,16.6,18,5.6,40.5,98,245,Bữa trưa,951
272,Quả táo,Fruits,296,21.8,79.7,45.4,4.3,3.4,679,129,Bữa phụ,164
780,Quả dâu,Fruits,105,20.6,8,47.4,4.4,10.8,59,120,Bữa tối,219
474,Trà xanh,Beverages,468,29.4,68.3,46,5.4,45.5,918,11,Bữa phụ,208
156,Sôcôla,Snack,281,12.9,86.7,36.9,7.2,0.1,690,56,Bữa sáng,589
579,Bỏng ngô,Snack,144,24.5,71.7,3.8,1.3,37.4,43,153,Bữa trưa,588
454,Cà chua,Vegetables,113,23.8,61,44.3,9,45,495,25,Bữa trưa,689
920,Yến mạch,Grains,85,18.1,77.3,21,9.4,46.2,601,225,Bữa trưa,454
969,Sôcôla,Snack,186,33.9,50.5,26,4.9,15.1,485,177,Bữa tối,534
905,Quinoa,Grains,419,1.8,96.4,4.5,5.2,36.4,257,256,Bữa trưa,915
339,Ức gà,Meat,186,25.4,57.3,14.9,0.9,14.3,809,183,Bữa trưa,830
13,Nước cam,Beverages,193,33.8,41.3,14.8,5.9,29.7,965,104,Bữa tối,968
494,Cơm,Grains,207,7.9,63.9,33,1,22.2,281,125,Bữa tối,978
869,Trà xanh,Beverages,255,18.9,79.7,11.6,8.3,18.2,901,64,Bữa trưa,297
489,Thịt lợn Chop,Meat,183,4.3,47.9,40.8,1.6,40.4,9,20,Bữa trưa,817
672,Chuối,Fruits,513,24.6,83.6,3.3,5.7,37.8,534,231,Bữa tối,288
209,Khoai tây,Vegetables,527,49.8,70.3,32.9,5.6,6.1,474,185,Bữa phụ,709
635,Bỏng ngô,Snack,67,1.6,31.1,11.9,6.7,1,921,86,Bữa phụ,909
273,Quả cam,Fruits,189,20.6,16.7,21.9,4.3,47.2,464,110,Bữa sáng,486
252,Cơm,Grains,585,34.4,43.8,9.5,4.4,38,584,126,Bữa phụ,791
500,Trà xanh,Beverages,285,38.3,79.8,46,6.2,22.7,335,21,Bữa tối,192
560,Paneer,Dairy,461,36.3,38.7,12.6,3.1,9,286,156,Bữa trưa,289
267,Quả cam,Fruits,519,46.6,5.4,40.2,4.1,22.4,209,224,Bữa phụ,908
929,Yến mạch,Grains,593,13.1,24.8,40.1,2.3,17.6,460,179,Bữa sáng,717
154,Sữa,Dairy,237,38.9,36.1,39,4.6,1.8,434,212,Bữa phụ,846
666,Trứng,Meat,189,33.8,41.9,26.3,9.8,6.7,666,50,Bữa trưa,582
648,Cà phê,Beverages,541,14.6,62.2,47.6,2.2,12.1,319,185,Bữa sáng,443
605,Quả táo,Fruits,301,36.9,18.2,18,2.5,31.3,807,48,Bữa tối,847
627,Cơm,Grains,60,8.8,69.8,32.5,7.3,18.7,92,200,Bữa trưa,337
712,Ức gà,Meat,518,18.6,18.4,6.6,9.7,33.2,492,234,Bữa tối,447
541,Trứng,Meat,426,39.6,23.3,13.5,0.5,26.8,494,159,Bữa tối,183
692,Rau chân vịt,Vegetables,323,36.7,58.4,37.6,4.9,36,236,292,Bữa sáng,969
162,Sữa,Dairy,460,4.8,62.4,1.2,6.5,35.7,247,289,Bữa sáng,829
82,Chuối,Fruits,558,6,8.4,32.9,0.7,39,108,37,Bữa sáng,888
896,Sữa lắc,Beverages,260,34.7,81.6,5.7,0.8,20.2,463,157,Bữa tối,396
369,Cà chua,Vegetables,74,10.2,94.3,8.1,6.3,33.2,363,9,Bữa sáng,235
153,Da ua,Dairy,545,32.8,97.5,49.1,7.5,28.1,206,91,Bữa phụ,896
577,Phô mai,Dairy,103,1.4,43.5,3.7,9.3,40.5,443,28,Bữa trưa,384
805,Paneer,Dairy,256,35.8,59.9,23.8,2.2,36.8,284,80,Bữa tối,461
299,Quả nho,Fruits,183,33.2,25.7,34.9,9.9,25.4,639,251,Bữa trưa,364
879,Bơ,Dairy,230,2.4,97,30.9,9.3,10.3,651,202,Bữa phụ,723
708,Cà rốt,Vegetables,169,34.3,94.1,42.5,6.9,41.4,327,182,Bữa trưa,692
405,Quả cam,Fruits,73,42.8,94.2,10.9,5.9,33.3,71,27,Bữa sáng,893
297,Cà rốt,Vegetables,336,11.6,26.4,48,0.2,16.1,761,233,Bữa sáng,779
709,Paneer,Dairy,221,41.5,67.8,13.5,9.1,24.9,199,218,Bữa tối,478
696,Paneer,Dairy,347,21.1,14.2,40.7,8.8,3.5,858,124,Bữa phụ,979
707,Sữa,Dairy,175,34.4,10.2,31.5,4.9,47.7,2,93,Bữa trưa,286
339,Bơ,Dairy,386,25.2,10,25.1,6.7,43.9,598,68,Bữa sáng,847
90,Quả cam,Fruits,373,10.4,37.4,3.3,8.7,5.3,237,127,Bữa tối,310
792,Cơm,Grains,160,49.2,56.9,31.8,1,10.6,509,39,Bữa sáng,964
867,Nước,Beverages,333,35.5,59.3,5.8,4.5,32,521,74,Bữa phụ,582
100,Hạt,Snack,337,21.5,86.4,35.6,0.3,47.8,743,160,Bữa trưa,128
913,Cà rốt,Vegetables,392,30.2,66.4,32,8.8,35.4,589,138,Bữa phụ,278
612,Cà rốt,Vegetables,330,6.7,26.9,31.5,9.1,13.4,115,167,Bữa sáng,533
894,Phô mai,Dairy,469,45,91.5,6,4.7,38,810,215,Bữa sáng,960
442,Da ua,Dairy,566,36.4,45.7,5.5,5.6,8.6,326,69,Bữa phụ,397
629,Quả cam,Fruits,139,19.6,40.1,5.5,9,32.1,372,68,Bữa phụ,494
25,Mì ống,Grains,151,11.6,35.6,17.9,4.1,20.8,10,69,Bữa trưa,481
179,Sữa lắc,Beverages,215,10.5,63.2,45.2,6.1,16.5,644,133,Bữa phụ,868
83,Sữa,Dairy,299,47.2,27.3,41.2,9.9,21.8,0,107,Bữa trưa,622
415,Chip,Snack,399,22.5,59.5,11.6,8.4,20.8,362,97,Bữa trưa,282
231,Yến mạch,Grains,368,23.4,40.8,2.1,3.5,30.1,605,300,Bữa phụ,413
173,Cookie,Snack,334,17,78.2,25.2,0.2,23.8,494,128,Bữa sáng,817
77,Cà phê,Beverages,87,24.8,83.7,48.8,5.1,2.9,697,270,Bữa phụ,198
511,Cà chua,Vegetables,415,42.1,38.6,25.2,8.5,18.7,834,124,Bữa tối,786
994,Quả táo,Fruits,110,30.4,5.6,42.8,5,34.7,68,187,Bữa phụ,697
556,Cà phê,Beverages,265,38.4,17,18.4,7.6,18.2,792,35,Bữa sáng,685
713,Quả dâu,Fruits,94,30.3,81.7,28.2,8.7,17.7,242,173,Bữa tối,191
463,Bánh mỳ,Grains,586,19.6,21.8,7.2,5.3,14,14,66,Bữa trưa,509
397,Trà xanh,Beverages,178,19.1,71.4,29.2,2.9,48.5,573,173,Bữa phụ,931
468,Yến mạch,Grains,500,12.1,61.6,17.5,4.7,21.9,648,50,Bữa tối,755
405,Khoai tây,Vegetables,485,26.4,53.9,48.7,0.7,42.3,946,37,Bữa phụ,748
413,Khoai tây,Vegetables,383,30.3,85.7,46.6,3.5,4.5,269,235,Bữa phụ,520
632,Mì ống,Grains,498,29.5,27.8,21.8,9.5,13,430,98,Bữa tối,119
61,Cơm,Grains,218,7.4,79.2,6.3,6.4,45.4,754,223,Bữa sáng,553
996,Bỏng ngô,Snack,401,30.8,67.3,40.9,8.6,7,552,241,Bữa phụ,968
745,Bông cải xanh,Vegetables,501,36.5,6.2,24.3,5.8,14,383,37,Bữa tối,812
91,Cookie,Snack,514,46.6,93.5,38.1,1.1,35.9,508,39,Bữa tối,380
60,Bỏng ngô,Snack,266,26.6,46.5,29.3,2.4,45.1,501,239,Bữa phụ,921
755,Bỏng ngô,Snack,520,12.8,54.4,30.5,8.5,28.6,308,98,Bữa tối,752
49,Trứng,Meat,395,42.7,27.5,46.9,4.1,32.3,633,156,Bữa trưa,188
224,Trà xanh,Beverages,478,27.3,64.2,40.9,6.2,14.3,763,258,Bữa tối,615
276,Bánh mỳ,Grains,382,8.9,75,32.5,5.6,33.4,432,228,Bữa tối,996
721,Sữa lắc,Beverages,429,11.9,45.5,29.2,7.2,16.7,761,263,Bữa sáng,524
827,Nước,Beverages,355,16.8,76.5,41.9,4.2,12.8,323,230,Bữa phụ,689
529,Trứng,Meat,103,14.8,7.7,20.8,6.4,38.6,516,213,Bữa tối,409
830,Bơ,Dairy,364,19.7,78.4,31.5,5.3,45,101,65,Bữa trưa,337
719,Cookie,Snack,326,13.8,84.7,47.4,9.7,27.7,896,58,Bữa sáng,531
674,Da ua,Dairy,242,34.3,56.7,8.9,4,22.1,508,270,Bữa sáng,403
910,Bơ,Dairy,497,25.2,27.7,27.4,0.1,25.3,21,274,Bữa sáng,401
493,Trứng,Meat,358,39.8,97.1,3.9,2.2,39.2,392,259,Bữa trưa,493
344,Bơ,Dairy,598,48.3,38.5,48,6.1,16.7,211,260,Bữa trưa,716
622,Thịt bò bít tết,Meat,433,39.3,39.7,9.7,9.7,2.4,875,115,Bữa tối,516
871,Nước,Beverages,318,17.4,35.3,48.8,4.1,28.1,670,34,Bữa trưa,225
784,Bông cải xanh,Vegetables,169,15,32.3,27.3,9.5,6.6,512,224,Bữa tối,801
926,Cà phê,Beverages,200,35.3,50.5,48.9,1.6,15.1,537,232,Bữa trưa,365
100,Quả nho,Fruits,144,20.4,63.3,6.1,8.1,43.3,101,46,Bữa phụ,197
62,Sữa,Dairy,454,5.5,78.5,47.8,3.3,26.4,837,202,Bữa tối,917
461,Da ua,Dairy,378,9.2,89.1,34.1,3.4,35.1,124,165,Bữa sáng,534
143,Chip,Snack,251,24.3,88.5,26.4,5.8,19.9,208,33,Bữa tối,947
45,Phô mai,Dairy,264,37.4,88.1,46,6.7,24.3,692,297,Bữa phụ,452
769,Quinoa,Grains,276,40.7,90.9,46.3,1.9,49.1,984,50,Bữa sáng,451
129,Cá hồi,Meat,469,38.3,96.4,10.7,3.6,30.2,39,6,Bữa phụ,744
606,Quả nho,Fruits,168,1.3,89.4,27.3,8.7,25.2,212,262,Bữa phụ,785
256,Cá hồi,Meat,429,34.7,38.5,30,8.6,0.6,690,239,Bữa trưa,849
412,Khoai tây,Vegetables,217,17.3,44.1,19.4,8.7,7.4,637,200,Bữa trưa,767
30,Quả nho,Fruits,453,15.9,23.2,7.2,4.1,36,324,273,Bữa trưa,509
630,Rau chân vịt,Vegetables,118,35,69,38.9,6.6,19.1,668,71,Bữa sáng,108
709,Cà chua,Vegetables,147,12.4,23.4,42.3,2.9,32.2,756,215,Bữa sáng,317
242,Cơm,Grains,529,29.7,41.2,34.3,8.3,22.9,674,174,Bữa sáng,115
859,Phô mai,Dairy,249,17.2,65,14.5,3.5,24.3,157,246,Bữa tối,791
723,Trứng,Meat,125,35.9,22,47.9,2.7,21.1,212,189,Bữa sáng,884
133,Cà chua,Vegetables,483,40.4,62.4,47.1,0.1,10.9,346,271,Bữa phụ,550
792,Cá hồi,Meat,64,13.6,76.2,18,3.2,40.4,351,219,Bữa sáng,790
640,Bánh mỳ,Grains,586,30,37,30,0,31.7,494,149,Bữa sáng,725
779,Quinoa,Grains,331,9.1,75.7,16.1,1.9,21.7,190,0,Bữa phụ,243
799,Quả dâu,Fruits,202,48,12.4,42.8,8.3,3.5,325,171,Bữa tối,490
915,Quinoa,Grains,156,43.7,40.7,42.7,9.6,34.9,108,143,Bữa tối,143
511,Nước cam,Beverages,441,23.6,70.2,10,5.5,32.6,767,158,Bữa tối,575
86,Quả táo,Fruits,564,49.3,22.7,3.5,9.3,9.3,1000,164,Bữa tối,593
661,Cá hồi,Meat,309,3.3,37.3,3,5.3,43.7,988,180,Bữa phụ,611
650,Yến mạch,Grains,261,35.4,31.8,3.4,9.5,41.1,265,233,Bữa sáng,199
714,Trứng,Meat,500,9.2,19.6,21.3,4.7,23.2,921,8,Bữa phụ,141
408,Khoai tây,Vegetables,282,37,55.1,5.7,9,18.9,455,241,Bữa phụ,400
293,Khoai tây,Vegetables,335,26.2,53.7,32.5,1.4,43.9,776,122,Bữa phụ,582
785,Bông cải xanh,Vegetables,177,14.2,83.1,13.4,2.7,7.5,791,29,Bữa sáng,526
134,Ức gà,Meat,327,46,11.2,28.8,2.2,27.9,291,217,Bữa sáng,892
419,Yến mạch,Grains,372,28.4,79.1,35.9,9.1,48.3,359,107,Bữa trưa,840
218,Cookie,Snack,76,9.6,85,16.3,0.2,31.3,235,55,Bữa trưa,642
892,Cà chua,Vegetables,85,47.2,52.5,31.3,5.8,27,3,130,Bữa sáng,292
831,Nước cam,Beverages,398,1.1,52.3,32.5,5.5,20.2,923,259,Bữa trưa,978
477,Paneer,Dairy,279,4.4,82.2,5.7,2.1,40.5,599,16,Bữa phụ,729
200,Phô mai,Dairy,509,23.2,94.1,38.4,3.5,44.3,804,7,Bữa trưa,900
236,Ức gà,Meat,440,50,87.3,45.3,5.3,13.2,256,58,Bữa trưa,425
176,Bông cải xanh,Vegetables,150,42,18.1,39.5,6.2,11.9,424,93,Bữa tối,399
65,Paneer,Dairy,450,35.8,93.1,29.7,5.2,22.8,869,274,Bữa phụ,202
77,Bông cải xanh,Vegetables,430,2.3,30,26,1.3,30.8,345,277,Bữa tối,831
120,Quinoa,Grains,438,17.5,65.3,15.3,0.6,21.3,118,188,Bữa tối,404
416,Cà phê,Beverages,314,10.9,90.8,11.4,6.5,4.7,445,179,Bữa trưa,576
337,Quả táo,Fruits,341,17.2,42.1,49.9,9.4,47.4,267,213,Bữa trưa,217
216,Quinoa,Grains,523,14,30.4,42,5.7,26.5,433,142,Bữa tối,606
900,Trứng,Meat,217,31.2,35.8,49.1,4.7,40,976,108,Bữa tối,792
253,Mì ống,Grains,97,7.2,34.1,6.9,7,24.5,992,129,Bữa phụ,150
693,Hạt,Snack,417,18.2,82.8,39,10,21.6,66,230,Bữa tối,708
383,Sữa lắc,Beverages,538,9.8,5.6,37.2,8.1,47.8,273,114,Bữa sáng,127
202,Thịt lợn Chop,Meat,290,10.3,69.2,22.4,6.6,48.6,716,180,Bữa sáng,704
373,Paneer,Dairy,428,26.5,58.1,13.9,3.2,31.1,16,280,Bữa trưa,835
270,Quả dâu,Fruits,521,37.5,17.8,2.4,5,48.5,441,132,Bữa trưa,479
200,Chuối,Fruits,176,47.9,60,5.6,5.5,31.1,464,274,Bữa tối,367
942,Quả táo,Fruits,547,44.3,97.1,23.2,6.6,31.8,212,32,Bữa tối,166
669,Trứng,Meat,455,23,14,16.3,4.1,34.9,936,235,Bữa trưa,219
12,Bơ,Dairy,469,38.1,26.2,14.4,6.5,28.5,21,189,Bữa trưa,447
648,Paneer,Dairy,237,21.6,20.8,48.2,5.6,38.6,294,78,Bữa sáng,787
690,Cơm,Grains,493,26.7,5.3,33.5,6.5,5.2,400,122,Bữa phụ,810
714,Quả táo,Fruits,279,9.9,78.4,28.7,0.5,40.7,507,96,Bữa trưa,375
921,Sôcôla,Snack,217,37.3,86.6,23.3,2.7,23.1,707,280,Bữa tối,776
214,Hạt,Snack,53,14.7,95.7,18.3,7.8,25,748,246,Bữa trưa,319
152,Cookie,Snack,535,44.6,58.9,30.2,7.1,42.3,721,295,Bữa sáng,686
444,Paneer,Dairy,144,45.7,19,48.5,6.9,18.2,460,32,Bữa phụ,201
525,Phô mai,Dairy,450,8.5,45.2,49.3,1.2,44,182,61,Bữa trưa,717
615,Sôcôla,Snack,381,23.6,94.1,35.1,3.1,32.3,162,185,Bữa trưa,603
75,Sữa lắc,Beverages,283,15.8,85,19.4,5.7,39.5,690,147,Bữa trưa,310
398,Quinoa,Grains,75,12.6,28.4,8.9,5.3,30.4,952,136,Bữa trưa,442
745,Phô mai,Dairy,395,24.1,7.6,13.1,5.1,30.7,336,51,Bữa sáng,657
489,Mì ống,Grains,148,31.9,32.8,9.6,5.6,19.3,978,32,Bữa trưa,324
26,Da ua,Dairy,396,19.6,88.7,27.2,3.7,9.3,209,153,Bữa sáng,205
933,Hạt,Snack,154,31.1,47.6,38.5,1.2,16.5,356,152,Bữa sáng,890
223,Bơ,Dairy,267,30.4,44.9,18,5.5,26.2,241,9,Bữa tối,274
543,Da ua,Dairy,547,11.4,54,24.4,8.6,25.1,676,259,Bữa sáng,217
355,Trứng,Meat,375,3.8,70.1,32.8,0.6,30.8,192,184,Bữa sáng,911
357,Da ua,Dairy,64,22.5,55.1,22.7,6.9,1.1,443,100,Bữa sáng,338
171,Bơ,Dairy,430,17.6,5.8,42.8,7.6,18.6,983,15,Bữa phụ,373
471,Bỏng ngô,Snack,352,11.8,95,3.8,4.4,45.8,284,287,Bữa phụ,843
720,Trứng,Meat,381,18.9,10.4,5,1.1,17.5,509,248,Bữa tối,236
238,Trứng,Meat,240,5,18.8,5.3,4,43.9,610,48,Bữa sáng,207
624,Ức gà,Meat,582,15.3,20.9,4.9,0.7,32.6,219,114,Bữa sáng,729
762,Da ua,Dairy,579,34.6,32.4,46.9,7.1,0.8,381,15,Bữa tối,855
421,Cà phê,Beverages,351,1.7,73.5,42.6,3.1,25.6,842,38,Bữa phụ,369
811,Bánh mỳ,Grains,480,11.4,69.7,28.2,6.6,14.4,801,155,Bữa phụ,657
856,Khoai tây,Vegetables,147,28,89.4,1.3,1,45.1,146,126,Bữa trưa,466
65,Khoai tây,Vegetables,562,18.8,28.4,37.4,8.7,13.5,732,234,Bữa tối,294
670,Sữa lắc,Beverages,278,40.4,50.1,45.9,5.7,13.5,765,149,Bữa tối,177
671,Rau chân vịt,Vegetables,460,41,70.2,13.4,8.2,10.8,610,63,Bữa tối,258
756,Chip,Snack,355,27.6,61.1,12.3,2.2,31.8,568,288,Bữa phụ,363
540,Hạt,Snack,197,41,54.3,17.8,8.8,34.5,518,287,Bữa tối,505
51,Quinoa,Grains,100,45.8,29.1,34.2,5.7,4.6,148,275,Bữa phụ,780
696,Cà phê,Beverages,166,46.2,85.2,20.8,0,34.5,497,147,Bữa tối,479
334,Bông cải xanh,Vegetables,447,34,89.5,29.1,5.4,47,828,127,Bữa sáng,485
574,Sôcôla,Snack,489,15.1,85.1,36.6,4,7.9,33,282,Bữa trưa,187
887,Khoai tây,Vegetables,162,49.2,25.1,19.7,0.6,15.5,893,241,Bữa phụ,211
152,Sôcôla,Snack,89,28.4,49.2,12.8,3.3,0.5,413,136,Bữa tối,411
774,Quả nho,Fruits,556,38,43.9,39,4.5,12.9,163,13,Bữa tối,204
962,Bánh mỳ,Grains,227,24.3,97.9,46.9,1,5.4,482,195,Bữa trưa,963
890,Quinoa,Grains,80,39.2,82.4,24.6,3.8,12.4,343,207,Bữa tối,382
203,Chuối,Fruits,284,25.4,6.8,35.6,1.4,42.9,557,293,Bữa sáng,908
91,Quinoa,Grains,147,38.6,43.9,20,6.6,29.5,46,265,Bữa sáng,379
235,Quả dâu,Fruits,153,24.1,98.2,4,0.3,36.9,454,13,Bữa trưa,528
234,Rau chân vịt,Vegetables,136,36.6,52.3,22.4,3.1,7.2,871,71,Bữa trưa,410
286,Mì ống,Grains,518,10.4,63.3,13.7,4,42.5,533,240,Bữa phụ,478
586,Cá hồi,Meat,565,1.2,27.7,17.9,8.2,42.7,310,108,Bữa trưa,873
250,Mì ống,Grains,376,8.5,15.1,11.5,1,6.2,887,101,Bữa sáng,889
721,Quả táo,Fruits,401,12.6,57.7,36.7,4.5,41.5,842,78,Bữa tối,833
638,Bỏng ngô,Snack,137,2.2,56.4,22.6,0.7,49.7,938,155,Bữa phụ,338
601,Chuối,Fruits,281,6.8,10.2,41.2,3.1,15.6,142,124,Bữa phụ,489
952,Bỏng ngô,Snack,261,3.1,63,41.5,6,37.2,534,99,Bữa trưa,733
422,Mì ống,Grains,476,22.1,5.6,19.4,3.6,26.8,977,167,Bữa trưa,898
582,Nước cam,Beverages,535,33.4,81.4,9.8,4.1,13.6,166,273,Bữa trưa,559
605,Cà rốt,Vegetables,391,46.4,82.2,25.3,3.8,49.5,359,285,Bữa sáng,367
954,Sữa,Dairy,207,9.1,84.6,14,2.9,9.6,74,76,Bữa phụ,438
844,Mì ống,Grains,320,29.2,50,36.3,0.8,34.9,732,61,Bữa trưa,890
