id,user_query,category,answer
1119,"tôi gầy quá, làm cho kế hoạch ăn uống tăng cơ với.",meal_plan,Menu giàu năng lượng: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1120,ức gà bao nhiêu calo thế chuyên gia?,nutrition_fact,"Chào bạn, theo dữ liệu thì món ức gà chứa khoảng 482 calo/100g."
1121,Làm sao để eat clean nhanh? Cho xin bữa ăn mẫu.,meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1122,Lên lịch ăn uống để thoát gầy đón Tết giúp người mới.,meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1123,phở bò bao nhiêu calo thế admin?,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 146 calo/100g."
1124,làm cho mẹ bỉm cái lịch ăn eat clean gấp gấp.,meal_plan,Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Bún chùm ngây thịt nạc. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1125,lên giúp mình cái thực đơn diet cứu với.,meal_plan,"Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1126,"bác sĩ ơi, cháu muốn xuống ký, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1127,cần mình cái bữa ăn diet gấp gấp.,meal_plan,"Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1128,"Đang xuống ký mà đói quá, làm cho thực đơn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1129,Cần tìm bữa ăn xuống ký ít tốn kém sinh viên.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1130,lên giúp em cái bữa ăn giảm cân cần ngay.,meal_plan,"Thực đơn diet hôm nay: Sáng: Salad ức gà nhỏ. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1131,chế độ ăn siết mỡ cho dân văn phòng lười nấu?,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1132,lên giúp anh cái lịch ăn diet nhanh giúp em.,meal_plan,"Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Súp rau củ thập cẩm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1133,Có thực đơn nào giúp lên ký cấp tốc không trợ lý?,meal_plan,Thực đơn xả cơ: Sáng: Xôi gà xá xíu. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1134,"Đang siết mỡ mà đói quá, muốn có kế hoạch ăn uống chống đói.",meal_plan,Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Bún chùm ngây thịt nạc. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1135,"Vừa ăn sầu riêng xong, sợ béo quá cứu em.",nutrition_fact,"Chào bạn, theo dữ liệu thì món sầu riêng chứa khoảng 550 calo/100g."
1136,tư vấn tôi cái kế hoạch ăn uống xuống ký help me.,meal_plan,"Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Ức gà luộc xé phay. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1137,Có thực đơn nào giúp thoát gầy cấp tốc không ad?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1138,"ad ơi, tớ muốn eat clean, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1139,"Đang eat clean mà đói quá, lên giúp chế độ ăn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1140,gợi ý tớ cái chế độ ăn giảm cân nhanh giúp em.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1141,"mẹ bỉm gầy quá, cho xin chế độ ăn thoát gầy với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Xôi gà xá xíu. Trưa: Gà rán và Cơm rang dương châu. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1142,"em gầy quá, tư vấn thực đơn tăng cân với.",meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1143,"ad ơi, mình muốn siết mỡ, ăn uống thế nào?",meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1144,lên giúp chị cái bữa ăn giảm cân cứu với.,meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1145,"Đang diet mà đói quá, lên giúp thực đơn chống đói.",meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1146,chế độ ăn lên ký cho người tập gym?,meal_plan,Menu giàu năng lượng: Sáng: Bún bò huế đầy đủ. Trưa: Cơm sườn bì chả và Canh chua. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1147,"Đang giảm béo mà đói quá, cho xin thực đơn chống đói.",meal_plan,Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
1148,"mẹ bỉm gầy quá, cho xin kế hoạch ăn uống tăng cơ với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Mì xào bò rau cải. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1149,cho xin tôi cái kế hoạch ăn uống xuống ký nhanh giúp em.,meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1150,"Đang eat clean mà đói quá, tư vấn menu chống đói.",meal_plan,Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1151,Có thực đơn nào giúp tăng cân cấp tốc không bot?,meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Gà rán và Cơm rang dương châu. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1152,"Bố mẹ bỉm bị mỡ máu, xin kế hoạch ăn uống an toàn.",meal_plan,Menu thanh đạm: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Salad dưa chuột cà chua. Bữa phụ: Trà hoa cúc. (Nhớ uống đủ 2 lít nước nhé!)
1153,tư vấn tớ cái chế độ ăn giảm béo help me.,meal_plan,"Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Ức gà luộc xé phay. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1154,Làm sao để xuống ký nhanh? Cho xin lịch ăn mẫu.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1155,"admin ơi, cháu muốn siết mỡ, ăn uống thế nào?",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Bún chùm ngây thịt nạc. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1156,gợi ý mình cái thực đơn eat clean cần ngay.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1157,muốn có anh cái chế độ ăn giảm cân cần ngay.,meal_plan,Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1158,"người mới gầy quá, tư vấn menu lên ký với.",meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Mì xào bò rau cải. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1159,"Bố người mới bị gout, xin lịch ăn an toàn.",meal_plan,Thực đơn lành mạnh: Sáng: Cháo yến mạch nấu rau củ. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1160,"Đang siết mỡ mà đói quá, cần menu chống đói.",meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1161,"tớ gầy quá, cần menu tăng cân với.",meal_plan,Menu giàu năng lượng: Sáng: Xôi gà xá xíu. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1162,Có bữa ăn nào giúp thoát gầy cấp tốc không trợ lý?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1163,"chuyên gia ơi, mẹ bỉm muốn xuống ký, ăn uống thế nào?",meal_plan,Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Bún chùm ngây thịt nạc. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1164,Check calo món đậu hũ giùm mình.,nutrition_fact,"Chào bạn, theo dữ liệu thì món đậu hũ chứa khoảng 193 calo/100g."
1165,"em gầy quá, cho xin thực đơn tăng cơ với.",meal_plan,Kế hoạch tăng cân: Sáng: Phở bò tái nạm trứng chần. Trưa: Gà rán và Cơm rang dương châu. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1166,"Đang giảm cân mà đói quá, muốn có kế hoạch ăn uống chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1167,"Vừa ăn trà sữa xong, sợ béo quá cứu anh.",nutrition_fact,"Chào bạn, theo dữ liệu thì món trà sữa chứa khoảng 147 calo/100g."
1168,"tớ gầy quá, gợi ý menu tăng cơ với.",meal_plan,Thực đơn xả cơ: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1169,"Bố mình bị gout, xin chế độ ăn an toàn.",meal_plan,Thực đơn lành mạnh: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Salad dưa chuột cà chua. Bữa phụ: Trà hoa cúc. (Nhớ uống đủ 2 lít nước nhé!)
1170,lên giúp mình cái bữa ăn xuống ký gấp gấp.,meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1171,"Bố tớ bị tiểu đường, xin thực đơn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Cháo yến mạch nấu rau củ. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Salad dưa chuột cà chua. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1172,Làm sao để xuống ký nhanh? Cho xin menu mẫu.,meal_plan,"Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1173,"ad ơi, em muốn giảm cân, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1174,cà phê bao nhiêu calo thế trợ lý?,nutrition_fact,"Chào bạn, theo dữ liệu thì món cà phê chứa khoảng 75 calo/100g."
1175,"bot ơi, anh muốn giảm cân, ăn uống thế nào?",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Bún chùm ngây thịt nạc. Tối: Salad cá ngừ ít sốt. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1176,gợi ý mẹ bỉm cái chế độ ăn giảm béo cứu với.,meal_plan,Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1177,"Đang giảm béo mà đói quá, cần kế hoạch ăn uống chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1178,cần mình cái chế độ ăn giảm béo nhanh giúp em.,meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1179,làm cho người mới cái thực đơn eat clean nhanh giúp em.,meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Súp rau củ thập cẩm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1180,thực đơn thoát gầy cho người tập gym?,meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Bò bít tết và Khoai tây chiên. Tối: Mì xào bò rau cải. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
